Year,Units,federal state,GeoCode,county,Value
2010,1.000 eur,schleswig-holstein,code01056,pinneberg,25.144
2011,1.000 eur,schleswig-holstein,code01056,pinneberg,26.12
2012,1.000 eur,schleswig-holstein,code01056,pinneberg,26.212
2013,1.000 eur,schleswig-holstein,code01056,pinneberg,26.556
2014,1.000 eur,schleswig-holstein,code01056,pinneberg,26.752
2015,1.000 eur,schleswig-holstein,code01056,pinneberg,26.92
2016,1.000 eur,schleswig-holstein,code01056,pinneberg,28.294
2017,1.000 eur,schleswig-holstein,code01056,pinneberg,29.307
2000,1.000 eur,schleswig-holstein,code01057,plön,14.144
2001,1.000 eur,schleswig-holstein,code01057,plön,14.075
2002,1.000 eur,schleswig-holstein,code01057,plön,14.101
2003,1.000 eur,schleswig-holstein,code01057,plön,14.59
2004,1.000 eur,schleswig-holstein,code01057,plön,15.308
2005,1.000 eur,schleswig-holstein,code01057,plön,15.302
2006,1.000 eur,schleswig-holstein,code01057,plön,15.791
2007,1.000 eur,schleswig-holstein,code01057,plön,16.31
2008,1.000 eur,schleswig-holstein,code01057,plön,16.663
2009,1.000 eur,schleswig-holstein,code01057,plön,16.649
2010,1.000 eur,schleswig-holstein,code01057,plön,17.14
2011,1.000 eur,schleswig-holstein,code01057,plön,18.677
2012,1.000 eur,schleswig-holstein,code01057,plön,18.094
2013,1.000 eur,schleswig-holstein,code01057,plön,19.454
2014,1.000 eur,schleswig-holstein,code01057,plön,19.495
2015,1.000 eur,schleswig-holstein,code01057,plön,18.903
2016,1.000 eur,schleswig-holstein,code01057,plön,19.317
2017,1.000 eur,schleswig-holstein,code01057,plön,21.171
2000,1.000 eur,schleswig-holstein,code01058,rendsburg-eckernförde,21.779
2001,1.000 eur,schleswig-holstein,code01058,rendsburg-eckernförde,23.467
2002,1.000 eur,schleswig-holstein,code01058,rendsburg-eckernförde,23.817
2003,1.000 eur,schleswig-holstein,code01058,rendsburg-eckernförde,23.299
2004,1.000 eur,schleswig-holstein,code01058,rendsburg-eckernförde,22.35
2005,1.000 eur,schleswig-holstein,code01058,rendsburg-eckernförde,22.209
2006,1.000 eur,schleswig-holstein,code01058,rendsburg-eckernförde,22.522
2007,1.000 eur,schleswig-holstein,code01058,rendsburg-eckernförde,23.126
2008,1.000 eur,schleswig-holstein,code01058,rendsburg-eckernförde,24.568
2009,1.000 eur,schleswig-holstein,code01058,rendsburg-eckernförde,23.051
2010,1.000 eur,schleswig-holstein,code01058,rendsburg-eckernförde,24.006
2011,1.000 eur,schleswig-holstein,code01058,rendsburg-eckernförde,25.74
2012,1.000 eur,schleswig-holstein,code01058,rendsburg-eckernförde,28.636
2013,1.000 eur,schleswig-holstein,code01058,rendsburg-eckernförde,26.892
2014,1.000 eur,schleswig-holstein,code01058,rendsburg-eckernförde,27.196
2015,1.000 eur,schleswig-holstein,code01058,rendsburg-eckernförde,27.279
2016,1.000 eur,schleswig-holstein,code01058,rendsburg-eckernförde,27.908
2017,1.000 eur,schleswig-holstein,code01058,rendsburg-eckernförde,29.133
2000,1.000 eur,schleswig-holstein,code01059,schleswig-flensburg,18.699
2001,1.000 eur,schleswig-holstein,code01059,schleswig-flensburg,18.861
2002,1.000 eur,schleswig-holstein,code01059,schleswig-flensburg,18.298
2003,1.000 eur,schleswig-holstein,code01059,schleswig-flensburg,18.672
2004,1.000 eur,schleswig-holstein,code01059,schleswig-flensburg,18.744
2005,1.000 eur,schleswig-holstein,code01059,schleswig-flensburg,18.612
2006,1.000 eur,schleswig-holstein,code01059,schleswig-flensburg,18.558
2007,1.000 eur,schleswig-holstein,code01059,schleswig-flensburg,19.499
2008,1.000 eur,schleswig-holstein,code01059,schleswig-flensburg,20.613
2009,1.000 eur,schleswig-holstein,code01059,schleswig-flensburg,20.537
2010,1.000 eur,schleswig-holstein,code01059,schleswig-flensburg,20.794
2011,1.000 eur,schleswig-holstein,code01059,schleswig-flensburg,21.796
2012,1.000 eur,schleswig-holstein,code01059,schleswig-flensburg,22.824
2013,1.000 eur,schleswig-holstein,code01059,schleswig-flensburg,23.868
2014,1.000 eur,schleswig-holstein,code01059,schleswig-flensburg,25.083
2015,1.000 eur,schleswig-holstein,code01059,schleswig-flensburg,25.196
2016,1.000 eur,schleswig-holstein,code01059,schleswig-flensburg,25.601
2017,1.000 eur,schleswig-holstein,code01059,schleswig-flensburg,26.814
2000,1.000 eur,schleswig-holstein,code01060,segeberg,23.79
2001,1.000 eur,schleswig-holstein,code01060,segeberg,24.227
2002,1.000 eur,schleswig-holstein,code01060,segeberg,23.389
2003,1.000 eur,schleswig-holstein,code01060,segeberg,23.149
2004,1.000 eur,schleswig-holstein,code01060,segeberg,23.528
2005,1.000 eur,schleswig-holstein,code01060,segeberg,23.683
2006,1.000 eur,schleswig-holstein,code01060,segeberg,24.599
2007,1.000 eur,schleswig-holstein,code01060,segeberg,24.666
2008,1.000 eur,schleswig-holstein,code01060,segeberg,26.535
2009,1.000 eur,schleswig-holstein,code01060,segeberg,25.68
2010,1.000 eur,schleswig-holstein,code01060,segeberg,25.351
2011,1.000 eur,schleswig-holstein,code01060,segeberg,26.36
2012,1.000 eur,schleswig-holstein,code01060,segeberg,27.349
2013,1.000 eur,schleswig-holstein,code01060,segeberg,28.062
2014,1.000 eur,schleswig-holstein,code01060,segeberg,29.141
2015,1.000 eur,schleswig-holstein,code01060,segeberg,30.129
2016,1.000 eur,schleswig-holstein,code01060,segeberg,30.593
2017,1.000 eur,schleswig-holstein,code01060,segeberg,31.965
2000,1.000 eur,schleswig-holstein,code01061,steinburg,23.651
2001,1.000 eur,schleswig-holstein,code01061,steinburg,24.676
2002,1.000 eur,schleswig-holstein,code01061,steinburg,22.197
2003,1.000 eur,schleswig-holstein,code01061,steinburg,22.58
2004,1.000 eur,schleswig-holstein,code01061,steinburg,22.501
2005,1.000 eur,schleswig-holstein,code01061,steinburg,25.69
2006,1.000 eur,schleswig-holstein,code01061,steinburg,24.315
2007,1.000 eur,schleswig-holstein,code01061,steinburg,25.343
2008,1.000 eur,schleswig-holstein,code01061,steinburg,29.434
2009,1.000 eur,schleswig-holstein,code01061,steinburg,27.227
2010,1.000 eur,schleswig-holstein,code01061,steinburg,29.218
2011,1.000 eur,schleswig-holstein,code01061,steinburg,28.901
2012,1.000 eur,schleswig-holstein,code01061,steinburg,29.409
2013,1.000 eur,schleswig-holstein,code01061,steinburg,30.031
2014,1.000 eur,schleswig-holstein,code01061,steinburg,30.589
2015,1.000 eur,schleswig-holstein,code01061,steinburg,30.441
2016,1.000 eur,schleswig-holstein,code01061,steinburg,31.665
2017,1.000 eur,schleswig-holstein,code01061,steinburg,31.824
2000,1.000 eur,schleswig-holstein,code01062,stormarn,24.083
2001,1.000 eur,schleswig-holstein,code01062,stormarn,24.196
2002,1.000 eur,schleswig-holstein,code01062,stormarn,23.445
2003,1.000 eur,schleswig-holstein,code01062,stormarn,23.671
2004,1.000 eur,schleswig-holstein,code01062,stormarn,25.56
2005,1.000 eur,schleswig-holstein,code01062,stormarn,26.282
2006,1.000 eur,schleswig-holstein,code01062,stormarn,26.473
2007,1.000 eur,schleswig-holstein,code01062,stormarn,27.329
2008,1.000 eur,schleswig-holstein,code01062,stormarn,28.8
2009,1.000 eur,schleswig-holstein,code01062,stormarn,27.54
2010,1.000 eur,schleswig-holstein,code01062,stormarn,27.99
2011,1.000 eur,schleswig-holstein,code01062,stormarn,28.595
2012,1.000 eur,schleswig-holstein,code01062,stormarn,30.041
2013,1.000 eur,schleswig-holstein,code01062,stormarn,29.466
2014,1.000 eur,schleswig-holstein,code01062,stormarn,31.033
2015,1.000 eur,schleswig-holstein,code01062,stormarn,31.691
2016,1.000 eur,schleswig-holstein,code01062,stormarn,33.092
2017,1.000 eur,schleswig-holstein,code01062,stormarn,33.526
2000,1.000 eur,thuringia,code16051,"erfurt, stadt",28.176
2001,1.000 eur,thuringia,code16051,"erfurt, stadt",28.656
2002,1.000 eur,thuringia,code16051,"erfurt, stadt",29.273
2003,1.000 eur,thuringia,code16051,"erfurt, stadt",28.904
2004,1.000 eur,thuringia,code16051,"erfurt, stadt",29.443
2005,1.000 eur,thuringia,code16051,"erfurt, stadt",28.917
2006,1.000 eur,thuringia,code16051,"erfurt, stadt",30.785
2007,1.000 eur,thuringia,code16051,"erfurt, stadt",31.867
2008,1.000 eur,thuringia,code16051,"erfurt, stadt",31.7
2009,1.000 eur,thuringia,code16051,"erfurt, stadt",31.22
2010,1.000 eur,thuringia,code16051,"erfurt, stadt",32.339
2011,1.000 eur,thuringia,code16051,"erfurt, stadt",34.333
2012,1.000 eur,thuringia,code16051,"erfurt, stadt",34.234
2013,1.000 eur,thuringia,code16051,"erfurt, stadt",36.37
2014,1.000 eur,thuringia,code16051,"erfurt, stadt",37.171
2015,1.000 eur,thuringia,code16051,"erfurt, stadt",37.504
2016,1.000 eur,thuringia,code16051,"erfurt, stadt",38.172
2017,1.000 eur,thuringia,code16051,"erfurt, stadt",39.692
2000,1.000 eur,thuringia,code16052,"gera, stadt",18.357
2001,1.000 eur,thuringia,code16052,"gera, stadt",18.798
2002,1.000 eur,thuringia,code16052,"gera, stadt",19.728
2003,1.000 eur,thuringia,code16052,"gera, stadt",20.179
2004,1.000 eur,thuringia,code16052,"gera, stadt",20.102
2005,1.000 eur,thuringia,code16052,"gera, stadt",19.879
2006,1.000 eur,thuringia,code16052,"gera, stadt",20.792
2007,1.000 eur,thuringia,code16052,"gera, stadt",21.945
2008,1.000 eur,thuringia,code16052,"gera, stadt",22.004
2009,1.000 eur,thuringia,code16052,"gera, stadt",21.829
2010,1.000 eur,thuringia,code16052,"gera, stadt",23.583
2011,1.000 eur,thuringia,code16052,"gera, stadt",23.955
2012,1.000 eur,thuringia,code16052,"gera, stadt",24.07
2013,1.000 eur,thuringia,code16052,"gera, stadt",24.944
2014,1.000 eur,thuringia,code16052,"gera, stadt",26.005
2015,1.000 eur,thuringia,code16052,"gera, stadt",26.946
2016,1.000 eur,thuringia,code16052,"gera, stadt",27.349
2017,1.000 eur,thuringia,code16052,"gera, stadt",28.62
2000,1.000 eur,thuringia,code16053,"jena, stadt",24.308
2001,1.000 eur,thuringia,code16053,"jena, stadt",25.827
2002,1.000 eur,thuringia,code16053,"jena, stadt",24.903
2003,1.000 eur,thuringia,code16053,"jena, stadt",26.068
2004,1.000 eur,thuringia,code16053,"jena, stadt",25.724
2005,1.000 eur,thuringia,code16053,"jena, stadt",27.072
2006,1.000 eur,thuringia,code16053,"jena, stadt",28.668
2007,1.000 eur,thuringia,code16053,"jena, stadt",30.388
2008,1.000 eur,thuringia,code16053,"jena, stadt",29.692
2009,1.000 eur,thuringia,code16053,"jena, stadt",28.506
2010,1.000 eur,thuringia,code16053,"jena, stadt",31.206
2011,1.000 eur,thuringia,code16053,"jena, stadt",33.813
2012,1.000 eur,thuringia,code16053,"jena, stadt",33.697
2013,1.000 eur,thuringia,code16053,"jena, stadt",35.693
2014,1.000 eur,thuringia,code16053,"jena, stadt",38.289
2015,1.000 eur,thuringia,code16053,"jena, stadt",39.702
2016,1.000 eur,thuringia,code16053,"jena, stadt",40.034
2017,1.000 eur,thuringia,code16053,"jena, stadt",40.929
2000,1.000 eur,thuringia,code16054,"suhl, stadt",20.206
2001,1.000 eur,thuringia,code16054,"suhl, stadt",21.364
2002,1.000 eur,thuringia,code16054,"suhl, stadt",22.304
2003,1.000 eur,thuringia,code16054,"suhl, stadt",22.839
2004,1.000 eur,thuringia,code16054,"suhl, stadt",23.351
2005,1.000 eur,thuringia,code16054,"suhl, stadt",24.148
2006,1.000 eur,thuringia,code16054,"suhl, stadt",25.407
2007,1.000 eur,thuringia,code16054,"suhl, stadt",26.646
2008,1.000 eur,thuringia,code16054,"suhl, stadt",25.166
2009,1.000 eur,thuringia,code16054,"suhl, stadt",24.957
2010,1.000 eur,thuringia,code16054,"suhl, stadt",25.414
2011,1.000 eur,thuringia,code16054,"suhl, stadt",26.755
2012,1.000 eur,thuringia,code16054,"suhl, stadt",27.157
2013,1.000 eur,thuringia,code16054,"suhl, stadt",28.449
2014,1.000 eur,thuringia,code16054,"suhl, stadt",29.639
2015,1.000 eur,thuringia,code16054,"suhl, stadt",29.419
2016,1.000 eur,thuringia,code16054,"suhl, stadt",29.948
2017,1.000 eur,thuringia,code16054,"suhl, stadt",31.491
2000,1.000 eur,thuringia,code16055,"weimar, stadt",21.578
2001,1.000 eur,thuringia,code16055,"weimar, stadt",21.782
2002,1.000 eur,thuringia,code16055,"weimar, stadt",21.396
2003,1.000 eur,thuringia,code16055,"weimar, stadt",21.814
2004,1.000 eur,thuringia,code16055,"weimar, stadt",21.854
2005,1.000 eur,thuringia,code16055,"weimar, stadt",21.797
2006,1.000 eur,thuringia,code16055,"weimar, stadt",22.604
2007,1.000 eur,thuringia,code16055,"weimar, stadt",23.065
2008,1.000 eur,thuringia,code16055,"weimar, stadt",24.393
2009,1.000 eur,thuringia,code16055,"weimar, stadt",24.997
2010,1.000 eur,thuringia,code16055,"weimar, stadt",25.993
2011,1.000 eur,thuringia,code16055,"weimar, stadt",26.816
2012,1.000 eur,thuringia,code16055,"weimar, stadt",27.81
2013,1.000 eur,thuringia,code16055,"weimar, stadt",28.457
2014,1.000 eur,thuringia,code16055,"weimar, stadt",29.179
2015,1.000 eur,thuringia,code16055,"weimar, stadt",30.162
2016,1.000 eur,thuringia,code16055,"weimar, stadt",30.116
2017,1.000 eur,thuringia,code16055,"weimar, stadt",30.538
2000,1.000 eur,thuringia,code16056,"eisenach, stadt",28.451
2001,1.000 eur,thuringia,code16056,"eisenach, stadt",27.978
2002,1.000 eur,thuringia,code16056,"eisenach, stadt",34.123
2003,1.000 eur,thuringia,code16056,"eisenach, stadt",35.48
2004,1.000 eur,thuringia,code16056,"eisenach, stadt",34.101
2005,1.000 eur,thuringia,code16056,"eisenach, stadt",31.332
2006,1.000 eur,thuringia,code16056,"eisenach, stadt",33.741
2007,1.000 eur,thuringia,code16056,"eisenach, stadt",33.04
2008,1.000 eur,thuringia,code16056,"eisenach, stadt",25.149
2009,1.000 eur,thuringia,code16056,"eisenach, stadt",26.526
2010,1.000 eur,thuringia,code16056,"eisenach, stadt",29.093
2011,1.000 eur,thuringia,code16056,"eisenach, stadt",31.754
2012,1.000 eur,thuringia,code16056,"eisenach, stadt",29.806
2013,1.000 eur,thuringia,code16056,"eisenach, stadt",31.423
2014,1.000 eur,thuringia,code16056,"eisenach, stadt",38.986
2015,1.000 eur,thuringia,code16056,"eisenach, stadt",40.512
2016,1.000 eur,thuringia,code16056,"eisenach, stadt",40.862
2017,1.000 eur,thuringia,code16056,"eisenach, stadt",40.965
2000,1.000 eur,thuringia,code16061,eichsfeld,12.324
2001,1.000 eur,thuringia,code16061,eichsfeld,12.657
2002,1.000 eur,thuringia,code16061,eichsfeld,13.102
2003,1.000 eur,thuringia,code16061,eichsfeld,14.149
2004,1.000 eur,thuringia,code16061,eichsfeld,14.726
2005,1.000 eur,thuringia,code16061,eichsfeld,15.226
2006,1.000 eur,thuringia,code16061,eichsfeld,16.022
2007,1.000 eur,thuringia,code16061,eichsfeld,17.46
2008,1.000 eur,thuringia,code16061,eichsfeld,18.033
2009,1.000 eur,thuringia,code16061,eichsfeld,17.512
2010,1.000 eur,thuringia,code16061,eichsfeld,18.548
2011,1.000 eur,thuringia,code16061,eichsfeld,20.323
2012,1.000 eur,thuringia,code16061,eichsfeld,21.552
2013,1.000 eur,thuringia,code16061,eichsfeld,22.385
2014,1.000 eur,thuringia,code16061,eichsfeld,23.538
2015,1.000 eur,thuringia,code16061,eichsfeld,24.33
2016,1.000 eur,thuringia,code16061,eichsfeld,25.523
2017,1.000 eur,thuringia,code16061,eichsfeld,26.699
2000,1.000 eur,thuringia,code16062,nordhausen,15.164
2001,1.000 eur,thuringia,code16062,nordhausen,15.18
2002,1.000 eur,thuringia,code16062,nordhausen,15.129
2003,1.000 eur,thuringia,code16062,nordhausen,15.136
2004,1.000 eur,thuringia,code16062,nordhausen,15.587
2005,1.000 eur,thuringia,code16062,nordhausen,15.869
2006,1.000 eur,thuringia,code16062,nordhausen,16.183
2007,1.000 eur,thuringia,code16062,nordhausen,17.4
2008,1.000 eur,thuringia,code16062,nordhausen,19.078
2009,1.000 eur,thuringia,code16062,nordhausen,18.121
2010,1.000 eur,thuringia,code16062,nordhausen,18.875
2011,1.000 eur,thuringia,code16062,nordhausen,19.809
2012,1.000 eur,thuringia,code16062,nordhausen,21.195
2013,1.000 eur,thuringia,code16062,nordhausen,22.154
2014,1.000 eur,thuringia,code16062,nordhausen,23.782
2015,1.000 eur,thuringia,code16062,nordhausen,23.899
2016,1.000 eur,thuringia,code16062,nordhausen,25.785
2017,1.000 eur,thuringia,code16062,nordhausen,26.609
2000,1.000 eur,thuringia,code16063,wartburgkreis,14.671
2001,1.000 eur,thuringia,code16063,wartburgkreis,15.366
2002,1.000 eur,thuringia,code16063,wartburgkreis,15.466
2003,1.000 eur,thuringia,code16063,wartburgkreis,15.858
2004,1.000 eur,thuringia,code16063,wartburgkreis,16.123
2005,1.000 eur,thuringia,code16063,wartburgkreis,17.25
2006,1.000 eur,thuringia,code16063,wartburgkreis,18.42
2007,1.000 eur,thuringia,code16063,wartburgkreis,19.163
2008,1.000 eur,thuringia,code16063,wartburgkreis,21.184
2009,1.000 eur,thuringia,code16063,wartburgkreis,17.976
2010,1.000 eur,thuringia,code16063,wartburgkreis,20.372
2011,1.000 eur,thuringia,code16063,wartburgkreis,22.692
2012,1.000 eur,thuringia,code16063,wartburgkreis,22.84
2013,1.000 eur,thuringia,code16063,wartburgkreis,22.982
2014,1.000 eur,thuringia,code16063,wartburgkreis,24.4
2015,1.000 eur,thuringia,code16063,wartburgkreis,26.312
2016,1.000 eur,thuringia,code16063,wartburgkreis,25.848
2017,1.000 eur,thuringia,code16063,wartburgkreis,27.36
2000,1.000 eur,thuringia,code16064,unstrut-hainich-kreis,14.162
2001,1.000 eur,thuringia,code16064,unstrut-hainich-kreis,15.309
2002,1.000 eur,thuringia,code16064,unstrut-hainich-kreis,15.049
2003,1.000 eur,thuringia,code16064,unstrut-hainich-kreis,14.844
2004,1.000 eur,thuringia,code16064,unstrut-hainich-kreis,15.145
2005,1.000 eur,thuringia,code16064,unstrut-hainich-kreis,15.469
2006,1.000 eur,thuringia,code16064,unstrut-hainich-kreis,16.148
2007,1.000 eur,thuringia,code16064,unstrut-hainich-kreis,16.629
2008,1.000 eur,thuringia,code16064,unstrut-hainich-kreis,18.485
2009,1.000 eur,thuringia,code16064,unstrut-hainich-kreis,17.705
2010,1.000 eur,thuringia,code16064,unstrut-hainich-kreis,19.14
2011,1.000 eur,thuringia,code16064,unstrut-hainich-kreis,19.607
2012,1.000 eur,thuringia,code16064,unstrut-hainich-kreis,20.099
2013,1.000 eur,thuringia,code16064,unstrut-hainich-kreis,21.731
2014,1.000 eur,thuringia,code16064,unstrut-hainich-kreis,22.13
2015,1.000 eur,thuringia,code16064,unstrut-hainich-kreis,23.356
2016,1.000 eur,thuringia,code16064,unstrut-hainich-kreis,24.34
2017,1.000 eur,thuringia,code16064,unstrut-hainich-kreis,25.47
2000,1.000 eur,thuringia,code16065,kyffhäuserkreis,13.25
2001,1.000 eur,thuringia,code16065,kyffhäuserkreis,12.966
2002,1.000 eur,thuringia,code16065,kyffhäuserkreis,13.235
2003,1.000 eur,thuringia,code16065,kyffhäuserkreis,13.419
2004,1.000 eur,thuringia,code16065,kyffhäuserkreis,13.988
2005,1.000 eur,thuringia,code16065,kyffhäuserkreis,13.859
2006,1.000 eur,thuringia,code16065,kyffhäuserkreis,14.357
2007,1.000 eur,thuringia,code16065,kyffhäuserkreis,15.67
2008,1.000 eur,thuringia,code16065,kyffhäuserkreis,15.87
2009,1.000 eur,thuringia,code16065,kyffhäuserkreis,15.477
2010,1.000 eur,thuringia,code16065,kyffhäuserkreis,16.537
2011,1.000 eur,thuringia,code16065,kyffhäuserkreis,17.494
2012,1.000 eur,thuringia,code16065,kyffhäuserkreis,17.764
2013,1.000 eur,thuringia,code16065,kyffhäuserkreis,18.757
2014,1.000 eur,thuringia,code16065,kyffhäuserkreis,20.024
2015,1.000 eur,thuringia,code16065,kyffhäuserkreis,20.178
2016,1.000 eur,thuringia,code16065,kyffhäuserkreis,20.985
2017,1.000 eur,thuringia,code16065,kyffhäuserkreis,22.217
2000,1.000 eur,thuringia,code16066,schmalkalden-meiningen,15.773
2001,1.000 eur,thuringia,code16066,schmalkalden-meiningen,16.234
2002,1.000 eur,thuringia,code16066,schmalkalden-meiningen,16.927
2003,1.000 eur,thuringia,code16066,schmalkalden-meiningen,17.595
2004,1.000 eur,thuringia,code16066,schmalkalden-meiningen,18.366
2005,1.000 eur,thuringia,code16066,schmalkalden-meiningen,19.027
2006,1.000 eur,thuringia,code16066,schmalkalden-meiningen,19.054
2007,1.000 eur,thuringia,code16066,schmalkalden-meiningen,19.994
2008,1.000 eur,thuringia,code16066,schmalkalden-meiningen,20.1
2009,1.000 eur,thuringia,code16066,schmalkalden-meiningen,19.534
2010,1.000 eur,thuringia,code16066,schmalkalden-meiningen,21.261
2011,1.000 eur,thuringia,code16066,schmalkalden-meiningen,22.614
2012,1.000 eur,thuringia,code16066,schmalkalden-meiningen,23.005
2013,1.000 eur,thuringia,code16066,schmalkalden-meiningen,23.498
2014,1.000 eur,thuringia,code16066,schmalkalden-meiningen,24.939
2015,1.000 eur,thuringia,code16066,schmalkalden-meiningen,26.124
2016,1.000 eur,thuringia,code16066,schmalkalden-meiningen,27.043
2017,1.000 eur,thuringia,code16066,schmalkalden-meiningen,27.263
2000,1.000 eur,thuringia,code16067,gotha,16.45
2001,1.000 eur,thuringia,code16067,gotha,17.079
2002,1.000 eur,thuringia,code16067,gotha,16.427
2003,1.000 eur,thuringia,code16067,gotha,17.653
2004,1.000 eur,thuringia,code16067,gotha,18.352
